id,name,project_id,stage_id,priority,description,tag_ids,milestone_id,parent_id,is_closed,date_deadline,date_assign,date_end,allocated_hours,planned_date_begin,create_date,write_date
101,dev -  developper le front du pré onboarding,"1,MyMemoMaster","1,backlog",0,"<h3 data-oe-version=""1.2"" data-last-history-steps=""1937805383683"">Contexte</h3><p>L’Accueil est la <strong>porte d’entrée publique</strong> de l’application.</p><p>
Il propose uniquement de <strong>se connecter</strong> ou de <strong>s’inscrire</strong>.</p><p>
L’onboarding ne démarre qu’après une inscription réussie + première connexion.</p><h3>Branche Git</h3><p>➡️ dev_front_pre_onboarding</p><h2>✅ User Stories (Front)</h2><ul class=""o_checklist"">
<li><p> En tant que visiteur, je peux cliquer sur <strong>Se connecter</strong> → redirection /login.</p></li>
<li><p> En tant que visiteur, je peux cliquer sur <strong>S’inscrire</strong> → redirection /register.</p></li>
<li><p> En tant qu’utilisateur déjà connecté, si je reviens sur /, je suis automatiquement redirigé vers /home.</p></li>
<li><p> Après la première connexion, si tour_seen = false, le <strong>tour d’onboarding</strong> démarre.</p></li>
</ul><h2>✅ UI/UX (proposition)</h2><ul class=""o_checklist"">
<li><p><strong>Logo + tagline</strong> : “MyMemoMaster – Ton assistant de révision”.</p></li>
<li><p><strong>Deux CTA principaux</strong> :</p><ul>
<li><p> Bouton <strong>Se connecter</strong> (lien vers /login)</p></li>
<li><p> Bouton <strong>S’inscrire</strong> (lien vers /register)</p></li>
</ul></li>
<li><p><strong>Lien secondaire</strong> : “Découvrir l’app” (présentation rapide ou vidéo YouTube).</p></li>
<li><p><strong>Footer</strong> : mentions légales, contact.</p></li>
</ul><p>État “déjà connecté” : redirection immédiate vers /home.</p><h2>✅ Intégration technique</h2><ul class=""o_checklist"">
<li><p> Rediriger les boutons vers les formulaires déjà existants.</p></li>
<li><p> Ajouter un <strong>public guard</strong> :</p><ul>
<li><p>si isAuth() → / redirige automatiquement vers /home.</p></li>
</ul></li>
<li><p> Ajouter un <strong>private guard</strong> :</p><ul>
<li><p>si <strong>!auth</strong> et tentative d’accès à /home, rediriger vers /.</p></li>
</ul></li>
<li><p> Après login/register, déclencher GET /me/onboarding et lancer le tour si tour_seen=false.</p></li>
</ul><h2>✅ Validation</h2><ul class=""o_checklist"">
<li><p> Accueil affiche uniquement <strong>Connexion / Inscription</strong> si utilisateur non connecté.</p></li>
<li><p> Redirection automatique vers /home si déjà connecté.</p></li>
<li><p> Après login/register → redirection /home + déclenchement onboarding si nécessaire.</p></li>
</ul><h2>✅ Sécurité</h2><ul class=""o_checklist"">
<li><p> JWT obligatoire pour /home et toutes les pages privées.</p></li>
<li><p> Stockage JWT sécurisé (httpOnly cookie ou équivalent).</p></li>
<li><p> Pas de données sensibles en clair sur la page publique.</p></li>
</ul><h2>✅ Tests</h2><p><strong>Unitaires</strong></p><ul class=""o_checklist"">
<li><p> Vérifier que / affiche les CTA quand non connecté.</p></li>
<li><p> Vérifier redirection auto / → /home quand connecté.</p></li>
</ul><p><strong>E2E</strong></p><ul class=""o_checklist"">
<li><p> Parcours Inscription → redirigé /home → onboarding lancé.</p></li>
<li><p> Parcours Connexion → redirigé /home → onboarding lancé si tour_seen=false.</p></li>
<li><p> Retour sur / connecté → redirection immédiate /home.</p></li>
</ul><h2>✅ Critères de Done</h2><ul class=""o_checklist"">
<li><p> Page Accueil en place avec CTA “Se connecter / S’inscrire”.</p></li>
<li><p> Guards fonctionnels.</p></li>
<li><p> Flow <strong>Auth → Home → Onboarding</strong> opérationnel.</p></li>
<li><p> Tests verts (unit + E2E).</p></li>
</ul>",9,False,False,False,2026-03-18 16:30:00,False,False,14.0,2026-02-25 08:30:00,2025-08-27 17:38:06,2025-09-21 08:16:20
78,dev -  développement de l'interpréteur,"1,MyMemoMaster","2,en cours",0,"<h3>Branche Git</h3><p>➡️ <code>dev_front_d_veloppement_de_l_interpr_teur</code></p><div data-oe-version=""1.2"" data-last-history-steps=""123647068909283""><br></div>",9,False,False,False,2026-04-08 16:30:00,False,False,21.0,2026-02-25 08:30:00,2025-07-14 15:19:54,2025-09-21 08:16:20
115,Ajout de l'autocompletion (EPIC),"1,MyMemoMaster","1,backlog",0,False,14,False,False,False,2025-12-10 15:30:00,2025-09-13 21:17:29,False,0.0,2025-12-10 07:30:00,2025-09-13 16:22:13,2025-09-21 08:16:20
81,dev -  developper l'interface du formulaire de creation des exercices,"1,MyMemoMaster","2,en cours",0,"<h3 data-oe-version=""1.2"" data-last-history-steps=""4243349785192952"">Contexte</h3><p>Rendre fonctionnel le <strong>formulaire de création d’exercices</strong> déjà présent (écran “Create test”).</p><p>
S’appuyer sur les endpoints existants :</p><ul class=""o_checklist"">
<li><p><strong>Questions</strong> : /questions/add, /questions/edit/{id}, /questions/{id}, /questions/tests/{testId}</p></li>
<li><p><strong>Réponses</strong> : /responses/add, /responses/edit/{id}, /responses/all/{questionId}</p><p>
(La création du “test”/“exercice” parent peut déjà exister côté back ; si non, on stocke d’abord les questions en les reliant à un testId retourné par la création.)</p></li>
</ul><h3>Branche Git</h3><p>➡️ dev_front_exercises_builder</p><h2>✅ User Stories (Front)</h2><ul class=""o_checklist"">
<li><p> En tant qu’auteur (étudiant ou prof), je peux <strong>créer un test</strong> (nom, matière, niveau, visibilité).</p></li>
<li><p> Je peux <strong>ajouter des questions</strong> (énoncé, type, position) et leurs <strong>réponses</strong> (avec bon(s) choix).</p></li>
<li><p> Je peux <strong>insérer une image</strong> dans une question (bouton “Insert image” → upload + prévisualisation).</p></li>
<li><p> Je peux <strong>éditer</strong> et <strong>réordonner</strong> les questions.</p></li>
<li><p> <strong>Profs</strong> : je peux <strong>assigner</strong> le test à un <strong>groupe classe</strong> (via group_id).</p></li>
<li><p> <strong>Étudiants</strong> : je peux garder le test <strong>privé</strong> pour usage perso.</p></li>
</ul><h2>✅ Intégration API (câblage concret)</h2><ul class=""o_checklist"">
<li><p> Créer/obtenir le testId (selon back : POST /tests ou équivalent).</p></li>
<li><p> <strong>Questions</strong></p><ul>
<li><p> POST /questions/add (payload conforme : statement, questionPosition, type, idTest, idCard?)</p></li>
<li><p> PUT /questions/edit/{id}</p></li>
<li><p> GET /questions/tests/{testId} pour recharger la liste</p></li>
<li><p> DELETE /questions/{id}</p></li>
</ul></li>
<li><p> <strong>Réponses</strong></p><ul>
<li><p> POST /responses/add (payload : content, correction (bool), questionId)</p></li>
<li><p> PUT /responses/edit/{id}</p></li>
<li><p> GET /responses/all/{questionId}</p></li>
<li><p> DELETE /responses/{id}</p></li>
</ul></li>
<li><p> <strong>Assignation groupe (prof)</strong></p><ul>
<li><p> Ajouter champ group_id (si endpoint prévu côté back : /tests/:id/assign)</p></li>
</ul></li>
<li><p> <strong>Upload image question</strong></p><ul>
<li><p> Si API upload existe : intégrer ; sinon, fallback base64 local dans l’énoncé (V1).</p></li>
</ul></li>
</ul><h2>✅ Règles métier</h2><ul class=""o_checklist"">
<li><p> Types de questions supportés V1 = ceux présents dans l’API (d’après doc : QCM, VF, Réponse courte — adapter aux valeurs type).</p></li>
<li><p> Une <strong>question</strong> doit avoir au moins <strong>1 réponse correcte</strong> (sauf “réponse libre”).</p></li>
<li><p> questionPosition maintenu lors du drag &amp; drop (mise à jour en batch ou par question).</p></li>
<li><p> Les <strong>étudiants</strong> ne peuvent <strong>pas</strong> assigner à un groupe (UI cachée/disabled).</p></li>
</ul><h2>✅ Validation UI/UX</h2><ul class=""o_checklist"">
<li><p> Panneau <strong>Preview</strong> à droite se met à jour en direct (miroir des données en cours).</p></li>
<li><p> <strong>Toasts</strong> succès/erreur sur chaque action (API).</p></li>
<li><p> <strong>Autosave</strong> toutes 10–15s (sauve question en cours si non vide).</p></li>
<li><p> <strong>Responsive</strong> + accessible (labels, navigation clavier).</p></li>
</ul><h2>✅ Sécurité</h2><ul class=""o_checklist"">
<li><p> Auth JWT requise sur tous les appels.</p></li>
<li><p> Masquer champ “Assign to group” si rôle ≠ teacher/admin.</p></li>
</ul><h2>✅ Tests</h2><p><strong>Unitaires</strong></p><ul class=""o_checklist"">
<li><p> Mapping values → payload API /questions/add &amp; /responses/add.</p></li>
<li><p> Calcul/MAJ questionPosition au reorder.</p></li>
</ul><p><strong>Intégration</strong></p><ul class=""o_checklist"">
<li><p> Création test → ajout questions/réponses → édition → suppression.</p></li>
<li><p> Rechargement par GET /questions/tests/{testId} cohérent.</p></li>
</ul><p><strong>E2E</strong></p><ul class=""o_checklist"">
<li><p> Création complète (avec image) → assignation groupe (prof) → test apparaît côté “liste”.</p></li>
</ul><h2>✅ Critères de Validation (Done)</h2><ul class=""o_checklist"">
<li><p> Formulaire <strong>opérationnel</strong> en création/édition.</p></li>
<li><p> Questions/réponses <strong>persistées</strong> via les endpoints OpenAPI présents.</p></li>
<li><p> Preview en temps réel + drag &amp; drop positions.</p></li>
<li><p> Assignation groupe côté prof OK.</p></li>
<li><p> Tests verts (unit + intégration + e2e).</p></li></ul>",9,False,False,False,2026-04-18 15:30:00,2025-09-21 09:07:10,False,142.5,2026-03-25 08:30:00,2025-07-14 15:24:00,2025-09-21 09:07:10
160,Audiovisuel – Slot complémentaire (2025-10-29) #1,"1,MyMemoMaster","39,validation",0,"<h3>Contexte</h3><p>Créneau audiovisuel pour assurer 2 vidéastes en parallèle.</p><h3>Livrables</h3><ul class=""o_checklist""><li>Rushes/captures</li><li>Montage court</li><li>Sous-titres</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>Exports OK</li><li>Qualité audio/visuelle valide</li></ul>",,False,False,False,2025-10-29 16:30:00,False,False,6.5,2025-10-29 08:30:00,2025-09-20 14:19:18,2025-09-21 09:09:35
132,Audiovisuel – Capsule #1 : Introduction + onboarding,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Produire une capsule vidéo (60–90s) présentant MyMemoMaster et l’onboarding.</p><h3>Livrables</h3><ul><li>Script + storyboard</li><li>Captures applicatives</li><li>Montage + sous-titres</li><li>Export 1080p</li><li>Upload YouTube non répertorié</li></ul><h3>Critères de validation</h3><ul><li>Script validé</li><li>Montage final prêt</li><li>Lien YouTube partagé</li></ul>,13,False,False,False,2025-10-29 16:30:00,False,False,6.5,2025-10-29 08:30:00,2025-09-19 21:45:28,2025-09-21 09:11:26
119,Marketing – Plan éditorial réseaux sociaux (3 mois),"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Lancer la présence réseaux sociaux avec une cadence claire post-lancement.</p><h3>Objectifs</h3><ul><li>Définir rythme/format par réseau</li><li>Lister 30 idées de posts</li><li>Planifier 12 posts minimum sur 3 mois</li></ul><h3>Livrables</h3><ul><li>Planning éditorial (calendrier)</li><li>Banque d’idées (titres + hooks)</li><li>2 templates visuels (Canva)</li></ul><h3>Critères de validation</h3><ul><li>Planning validé</li><li>≥12 posts planifiés</li><li>Templates prêts</li></ul>,11,False,False,False,2025-10-29 16:30:00,False,False,6.5,2025-10-29 08:30:00,2025-09-19 21:45:25,2025-09-21 09:16:39
161,Audiovisuel – Slot complémentaire (2025-11-19) #1,"1,MyMemoMaster","39,validation",0,"<h3>Contexte</h3><p>Créneau audiovisuel pour assurer 2 vidéastes en parallèle.</p><h3>Livrables</h3><ul class=""o_checklist""><li>Rushes/captures</li><li>Montage court</li><li>Sous-titres</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>Exports OK</li><li>Qualité audio/visuelle valide</li></ul>",,False,False,False,2025-11-19 16:30:00,False,False,6.5,2025-11-19 08:30:00,2025-09-20 14:19:18,2025-09-21 09:19:07
159,Marketing – Slot complémentaire (2025-10-29) #1,"1,MyMemoMaster","39,validation",0,"<h3>Contexte</h3><p>Créneau marketing pour assurer 2 marketeurs en parallèle.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Préparer posts/stories</li><li>MAJ calendrier éditorial</li><li>Optimiser hooks/CTA</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>2 visuels prêts</li><li>1 brouillon post</li><li>Suivi métriques à jour</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>Brouillons relus</li><li>Visuels conformes charte</li></ul>",,False,False,False,2025-11-19 16:30:00,False,False,6.5,2025-11-19 08:30:00,2025-09-20 14:19:17,2025-09-21 09:19:31
133,Audiovisuel – Capsule #2 : Todolist & Calendrier,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Tutoriel condensé sur l’organisation (todolist + calendrier).</p><h3>Livrables</h3><ul><li>Script</li><li>Captures feature</li><li>Montage + titrage</li><li>Export 1080p</li></ul><h3>Critères de validation</h3><ul><li>Script validé</li><li>Montage final prêt</li><li>Export livré</li></ul>,,False,False,False,2025-11-19 16:30:00,False,False,6.5,2025-11-19 08:30:00,2025-09-19 21:45:28,2025-09-21 09:19:19
162,Audiovisuel – Slot complémentaire (2025-12-10) #1,"1,MyMemoMaster","39,validation",0,"<h3>Contexte</h3><p>Créneau audiovisuel pour assurer 2 vidéastes en parallèle.</p><h3>Livrables</h3><ul class=""o_checklist""><li>Rushes/captures</li><li>Montage court</li><li>Sous-titres</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>Exports OK</li><li>Qualité audio/visuelle valide</li></ul>",,False,False,False,2025-12-10 16:30:00,False,False,6.5,2025-12-10 08:30:00,2025-09-20 14:19:18,2025-09-21 09:19:43
120,Marketing – Templates visuels & charte éditoriale,"1,MyMemoMaster","1,backlog",0,"<h3>Contexte</h3><p>Uniformiser le rendu visuel et le ton des publications.</p><h3>Objectifs</h3><ul><li>Définir charte éditoriale courte</li><li>Créer 3 gabarits Canva</li><li>Décliner logo/couleurs</li></ul><h3>Livrables</h3><ul><li>PDF charte éditoriale</li><li>3 templates Canva</li><li>Kit ressources (logo, bannières)</li></ul><h3>Critères de validation</h3><ul><li>Charte validée</li><li>Templates testés</li><li>Kit partagé à l’équipe</li></ul>",,False,False,False,2025-12-10 16:30:00,False,False,6.5,2025-12-10 08:30:00,2025-09-19 21:45:26,2025-09-21 09:25:20
134,Audiovisuel – Capsule #3 : Mindmaps,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Tutoriel visuel de création/édition de cartes mentales.</p><h3>Livrables</h3><ul><li>Script</li><li>Captures</li><li>Montage + callouts</li><li>Export 1080p</li></ul><h3>Critères de validation</h3><ul><li>Script validé</li><li>Export livré</li><li>Durée &lt; 2 min</li></ul>,,False,False,False,2026-01-14 16:30:00,False,False,206.5,2025-12-10 08:30:00,2025-09-19 21:45:28,2025-09-21 09:19:53
123,Marketing – Feedback round #1 (questionnaire + synthèse),"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Collecter retours utilisateurs après 1er usage.</p><h3>Objectifs</h3><ul><li>Construire questionnaire</li><li>Obtenir 20 réponses</li><li>Synthèse priorisée</li></ul><h3>Livrables</h3><ul><li>Formulaire</li><li>Dataset réponses</li><li>Rapport synthèse</li></ul><h3>Critères de validation</h3><ul><li>≥20 réponses</li><li>Rapport validé</li><li>Backlog créé</li></ul>,,False,False,False,2026-01-14 16:30:00,False,False,6.5,2026-01-14 08:30:00,2025-09-19 21:45:27,2025-09-21 09:25:35
121,Audiovisuel – Série de posts tutoriels (2 semaines),"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Convertir 4 tutoriels en posts courts séquencés.</p><h3>Objectifs</h3><ul><li>Script court par tuto</li><li>Planification 8 posts (2/sem)</li><li>CTA vers page Tutoriels</li></ul><h3>Livrables</h3><ul><li>Scripts + visuels</li><li>Planning de publication</li><li>Suivi métriques</li></ul><h3>Critères de validation</h3><ul><li>8 posts prêts</li><li>CTA présent</li><li>Métriques définies</li></ul>,,False,False,False,2026-01-14 16:30:00,False,False,6.5,2026-01-14 08:30:00,2025-09-19 21:45:26,2025-09-21 09:26:15
164,Audiovisuel – Slot complémentaire (2026-01-14) #1,"1,MyMemoMaster","39,validation",0,"<h3>Contexte</h3><p>Créneau audiovisuel pour assurer 2 vidéastes en parallèle.</p><h3>Livrables</h3><ul class=""o_checklist""><li>Rushes/captures</li><li>Montage court</li><li>Sous-titres</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>Exports OK</li><li>Qualité audio/visuelle valide</li></ul>",,False,False,False,2026-02-25 16:30:00,False,False,6.5,2026-02-25 08:30:00,2025-09-20 14:19:18,2025-09-21 09:26:31
135,Audiovisuel – Capsule #4 : Leitner,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Vidéo courte expliquant une session Leitner.</p><h3>Livrables</h3><ul><li>Script</li><li>Captures</li><li>Montage + SFX légers</li><li>Export 1080p</li></ul><h3>Critères de validation</h3><ul><li>Script validé</li><li>Export livré</li><li>Durée &lt; 2 min</li></ul>,,False,False,False,2026-02-25 16:30:00,False,False,246.5,2026-01-14 08:30:00,2025-09-19 21:45:29,2025-09-21 09:26:45
122,Marketing – Campagne lancement campus #1,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Déployer une campagne ciblée campus (étudiants/profs).</p><h3>Objectifs</h3><ul><li>Identifier 3 établissements</li><li>Kit diffusion (mail + affiche)</li><li>Message ambassadeurs</li></ul><h3>Livrables</h3><ul><li>Liste contacts</li><li>Kit diffusion</li><li>Message ambassadeurs</li></ul><h3>Critères de validation</h3><ul><li>3 contacts qualifiés</li><li>Kit validé</li><li>Envoi pilote réalisé</li></ul>,,False,False,False,2026-02-25 16:30:00,False,False,6.5,2026-02-25 08:30:00,2025-09-19 21:45:27,2025-09-21 09:25:07
71,Marketing - preparer le post pour l'ouverture de la plateforme,"1,MyMemoMaster","1,backlog",0,False,11,False,False,False,2026-02-25 16:30:00,False,False,7.0,2026-02-25 08:30:00,2025-07-14 15:08:10,2025-09-21 08:16:23
165,Audiovisuel – Slot complémentaire (2026-02-25) #1,"1,MyMemoMaster","39,validation",0,"<h3>Contexte</h3><p>Créneau audiovisuel pour assurer 2 vidéastes en parallèle.</p><h3>Livrables</h3><ul class=""o_checklist""><li>Rushes/captures</li><li>Montage court</li><li>Sous-titres</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>Exports OK</li><li>Qualité audio/visuelle valide</li></ul>",,False,False,False,2026-03-18 16:30:00,False,False,6.5,2026-03-18 08:30:00,2025-09-20 14:19:19,2025-09-21 09:24:49
163,Marketing – Slot complémentaire (2026-01-14) #1,"1,MyMemoMaster","39,validation",0,"<h3>Contexte</h3><p>Créneau marketing pour assurer 2 marketeurs en parallèle.</p><h3>Objectifs</h3><ul class=""o_checklist""><li>Préparer posts/stories</li><li>MAJ calendrier éditorial</li><li>Optimiser hooks/CTA</li></ul><h3>Livrables</h3><ul class=""o_checklist""><li>2 visuels prêts</li><li>1 brouillon post</li><li>Suivi métriques à jour</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>Brouillons relus</li><li>Visuels conformes charte</li></ul>",,False,False,False,2026-03-18 16:30:00,False,False,6.5,2026-03-18 08:30:00,2025-09-20 14:19:18,2025-09-21 09:27:18
136,Audiovisuel – Capsule #5 : Exercices (builder & player),"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Tutoriel sur création et passage d’un exercice.</p><h3>Livrables</h3><ul><li>Script</li><li>Captures</li><li>Montage</li><li>Export 1080p</li></ul><h3>Critères de validation</h3><ul><li>Script validé</li><li>Export livré</li><li>Durée &lt; 2 min</li></ul>,,False,False,False,2026-03-18 16:30:00,False,False,6.5,2026-03-18 08:30:00,2025-09-19 21:45:29,2025-09-21 09:24:30
128,Marketing – Pack ambassadeurs campus (v1),"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Outiller des étudiants/profs relais pour déployer MMM sur leurs campus.</p><h3>Objectifs</h3><ul><li>Définir le rôle d’ambassadeur</li><li>Créer un pack (slides + messages)</li><li>Préparer un kit visuel (affiche A4 + story)</li></ul><h3>Livrables</h3><ul><li>Guide ambassadeur (PDF)</li><li>Slides 6–8 pages</li><li>Affiche A4 + story Canva</li></ul><h3>Critères de validation</h3><ul><li>Guide validé</li><li>Templates prêts</li><li>Partage interne effectué</li></ul>,,False,False,False,2026-03-18 16:30:00,False,False,6.5,2026-03-18 08:30:00,2025-09-19 21:45:27,2025-09-21 09:28:17
137,Audiovisuel – Capsule #6 : Astuces & raccourcis,"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Compilation d’astuces productivité.</p><h3>Livrables</h3><ul><li>Script</li><li>Captures</li><li>Montage</li><li>Export 1080p</li></ul><h3>Critères de validation</h3><ul><li>Script validé</li><li>Export livré</li><li>Durée &lt; 2 min</li></ul>,,False,False,False,2026-04-08 16:30:00,False,False,5.5,2026-04-08 08:30:00,2025-09-19 21:45:29,2025-09-21 09:27:59
129,Marketing – Outreach partenaires #2 (lycées & IUT),"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Étendre le réseau de partenaires pour diffuser MyMemoMaster.</p><h3>Objectifs</h3><ul><li>Lister 10 contacts cibles</li><li>Rédiger mail d’outreach</li><li>Préparer dossier PDF (1 page)</li></ul><h3>Livrables</h3><ul><li>Liste contacts</li><li>Mail modèle</li><li>PDF 1 page</li></ul><h3>Critères de validation</h3><ul><li>10 contacts identifiés</li><li>Mail validé</li><li>PDF prêt</li></ul>,,False,False,False,2026-04-08 16:30:00,False,False,5.5,2026-04-08 08:30:00,2025-09-19 21:45:27,2025-09-21 09:28:24
124,Marketing – Newsletter onboarding (3 emails),"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Accompagner les nouveaux inscrits.</p><h3>Objectifs</h3><ul><li>Rédiger 3 emails (J0/J3/J10)</li><li>Mettre liens tutoriels</li><li>Paramétrer envoi</li></ul><h3>Livrables</h3><ul><li>3 emails rédigés</li><li>Plan d’envoi</li><li>Suivi ouvertures/clics</li></ul><h3>Critères de validation</h3><ul><li>Textes validés</li><li>Plan d’envoi prêt</li><li>Tracking défini</li></ul>,,False,False,False,2026-04-08 16:30:00,False,False,5.5,2026-04-08 08:30:00,2025-09-19 21:45:27,2025-09-21 09:28:07
104,dev -  developper l'interface des exercices,"1,MyMemoMaster","2,en cours",0,"<h3 data-oe-version=""1.2"" data-last-history-steps=""1225120475305311"">Contexte</h3><p>Permettre à un étudiant de <strong>voir la liste</strong> des tests disponibles (publiés/assignés) et de <strong>répondre</strong> question par question.</p><p>
S’appuyer sur les endpoints existants pour <strong>récupérer questions/réponses</strong> et pour <strong>soumettre</strong> (si endpoint de soumission/évaluation est déjà présent côté back).</p><h3>Branche Git</h3><p>➡️ dev_front_exercises_player</p><h2>✅ User Stories (Front)</h2><ul class=""o_checklist"">
<li><p> En tant qu’étudiant, je vois la <strong>liste des tests</strong> disponibles (les miens + ceux des groupes dont je fais partie).</p></li>
<li><p> Je peux <strong>ouvrir un test</strong>, répondre et <strong>soumettre</strong>.</p></li>
<li><p> Je vois un <strong>feedback</strong> et/ou un <strong>score</strong> si le back l’autorise (correction binaire).</p></li>
<li><p> Je vois la <strong>deadline</strong> (si renseignée).</p></li>
</ul><h2>✅ Intégration API</h2><ul class=""o_checklist"">
<li><p> GET /tests?scope=my|groups (ou endpoints équivalents existants)</p></li>
<li><p> GET /questions/tests/{testId} pour charger les questions d’un test</p></li>
<li><p> GET /responses/all/{questionId} pour charger les propositions si QCM</p></li>
<li><p> Soumission : selon ce que tu as côté back</p><ul>
<li><p> POST /tests/:id/submit (si présent) <strong>ou</strong> /answers par question (à confirmer)</p></li>
<li><p> GET /tests/:id/result (si présent)</p></li>
</ul></li>
</ul><h2>✅ Règles métier</h2><ul class=""o_checklist"">
<li><p> Respect <strong>deadline</strong> (verrouiller après expiration).</p></li>
<li><p> Navigation <strong>précédent/suivant</strong>, barre de progression.</p></li>
<li><p> Sauvegarde <strong>optimiste</strong> des réponses (retry si échec réseau).</p></li>
</ul><h2>✅ Validation UI/UX</h2><ul class=""o_checklist"">
<li><p> Écran <strong>liste</strong> (grille ou carte) avec bouton ▶️ pour lancer.</p></li>
<li><p> Écran <strong>passage</strong> clair : énoncé, options, champ réponse courte, etc.</p></li>
<li><p> Résumé final : score + corrections si autorisées.</p></li>
<li><p> Accessible (clavier, lecteurs d’écran).</p></li>
</ul><h2>✅ Sécurité</h2><ul class=""o_checklist"">
<li><p> Auth JWT ; filtrage côté back par user_id + group_id.</p></li>
<li><p> Le front ne doit <strong>jamais stocker</strong> les réponses correctes en clair.</p></li>
</ul><h2>✅ Tests</h2><p><strong>Unitaires</strong></p><ul class=""o_checklist"">
<li><p> Rendu de chaque type de question ; gestion d’état local réponse.</p></li>
</ul><p><strong>Intégration</strong></p><ul class=""o_checklist"">
<li><p> Chargement questions/réponses par test ; soumission ; affichage résultat.</p></li>
</ul><p><strong>E2E</strong></p><ul class=""o_checklist"">
<li><p> Parcours liste → passage → soumission → résultat (scénario heureux + deadline dépassée).</p></li>
</ul><h2>✅ Critères de Validation (Done)</h2><ul class=""o_checklist"">
<li><p> Liste des tests visible (perso + groupes).</p></li>
<li><p> Passage complet avec soumission.</p></li>
<li><p> Résultats visibles si exposés par l’API.</p></li>
<li><p> Tests verts.</p></li></ul>",9,False,False,False,2026-04-08 16:30:00,2025-09-13 20:50:49,False,14.0,2026-03-18 08:30:00,2025-08-28 13:39:01,2025-09-21 08:16:23
166,Audiovisuel – Slot complémentaire (2026-03-18) #1,"1,MyMemoMaster","39,validation",0,"<h3>Contexte</h3><p>Créneau audiovisuel pour assurer 2 vidéastes en parallèle.</p><h3>Livrables</h3><ul class=""o_checklist""><li>Rushes/captures</li><li>Montage court</li><li>Sous-titres</li></ul><h3>Critères de validation</h3><ul class=""o_checklist""><li>Exports OK</li><li>Qualité audio/visuelle valide</li></ul>",,False,False,False,2026-04-29 16:30:00,False,False,5.5,2026-04-29 08:30:00,2025-09-20 14:19:19,2025-09-21 09:28:34
130,Marketing – Calendrier posts examens (mai–juin),"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Préparer les contenus dédiés à la période d’examens.</p><h3>Objectifs</h3><ul><li>Planifier 12 posts mai–juin</li><li>Rédiger hooks</li><li>Préparer visuels bruts</li></ul><h3>Livrables</h3><ul><li>Calendrier posts</li><li>Hooks</li><li>Visuels bruts</li></ul><h3>Critères de validation</h3><ul><li>12 posts planifiés</li><li>Hooks validés</li><li>Visuels prêts brouillon</li></ul>,,False,False,False,2026-04-29 16:30:00,False,False,5.5,2026-04-29 08:30:00,2025-09-19 21:45:28,2025-09-21 09:28:42
125,Marketing – Campagne réactivation (exam sprint),"1,MyMemoMaster","1,backlog",0,<h3>Contexte</h3><p>Relancer les inactifs avant période d’examens.</p><h3>Objectifs</h3><ul><li>Segmenter inactifs</li><li>Messages courts (SMS/email)</li><li>Offre incentive (badge)</li></ul><h3>Livrables</h3><ul><li>Segments</li><li>Messages</li><li>Plan d’envoi</li></ul><h3>Critères de validation</h3><ul><li>Segments validés</li><li>Messages approuvés</li><li>Calendrier envoi prêt</li></ul>,,False,False,False,2026-04-29 16:30:00,False,False,5.5,2026-04-29 08:30:00,2025-09-19 21:45:27,2025-09-21 09:16:20
